insul_thick,wwr,wall_thick,u_win_n,u_win_s,u_win_e,u_win_w,u_wall,u_roof,u_ground,shgc_n,shgc_s,shgc_e,shgc_w,window_type_id,roof_insul_thick,floor_num,public_area,room_area,room_count,building_length,building_width,aspect_ratio,floor_height,orientation_deg,equip_power,dhw_per_person,occupancy_density,light_power,cool_set,heat_set,dhw_temp,cop_cooling,cop_heating,boiler_eff,fan_eff,fresh_air_ach,operation_hours,sample_id,source_lhs_index,gross_floor_area_m2,footprint_area_m2,building_height_m,building_volume_m3,guestroom_total_area_m2,usable_area_m2,usable_area_ratio,geometry_feasible,estimated_people,daily_operation_hours,schedule_on_fraction,wall_R_m2K_W,roof_R_m2K_W,floor_R_m2K_W,glass_vt,ideal_cooling_supply_kwh,ideal_heating_supply_kwh,ideal_cooling_zone_kwh,ideal_heating_zone_kwh,ideal_cooling_load_kwh,ideal_heating_load_kwh,cooling_electricity_kwh,heating_electricity_kwh,lighting_electricity_kwh,equipment_electricity_kwh,fan_electricity_kwh,electricity_kwh,dhw_thermal_kwh,natural_gas_kwh,site_energy_kwh,eui_kwh_m2
0.06624246517909763,0.4421010563986094,0.22668119550988547,0.9196949992283092,1.238111677392482,0.989185969525924,1.0346194677704559,0.7601922067736094,0.28492458647678226,0.3052222330673827,0.493291586608249,0.2490228036905326,0.4352866178071051,0.5585646423254451,1,0.08047912709499484,8,111.96811464197182,27.493125832455437,153,41.647181575884375,17.027070183335724,2.4459393851940647,2.848735594213143,11.81854210809792,3.629052179016598,0.1697491534007311,0.14056657673363615,6.60803267246223,25.228014163364687,19.455597625258235,54.862636509990395,4.621053121131322,4.157274135025841,0.9206780292319096,0.5980329650053581,0.8354595191919225,2619.0116650887267,sample_0040,39,5673.035869045678,709.1294836307097,22.789884753705145,16160.979207398314,4206.448252365682,4318.416367007653,0.7612178852192063,True,244.8,7.175374424900621,0.29897393437085923,1.1454567898613135,3.3697006276834145,3.106301303317029,0.65,15194195.542929998,8430882.239533696,15194195.542929998,8430882.239533696,15194195.542929998,8430882.239533696,3288037.4115262646,2027983.232691315,98180.47839160428,53919.53955203149,9854.943565381143,5477975.605726596,703031.2623709494,763601.6501419769,6241577.255868573,1100.218190039143
0.08275497617980197,0.5518367162392945,0.24686018183544872,1.375807738463731,1.198313683360789,1.5537576919827059,1.3540919900075599,0.7474511658302883,0.22373277830588245,0.39843963219014333,0.2619727685232634,0.2557574100322894,0.6459268192506347,0.4938998653005662,3,0.10114226954264523,9,109.56970331810383,26.186206749624045,219,38.74247844511286,18.0,2.0952879787459575,3.084944327948426,54.629382256734885,3.8367711694953375,0.1333006346879451,0.13458057775286625,6.090514674238506,24.74070837367729,20.200284927829692,48.09788269430007,4.82555062238973,2.5445301221242183,0.868004616898415,0.6547477856271795,0.6050432339328524,2304.9188477182875,sample_0054,53,6276.281508108283,697.3646120120314,27.764498951535835,19361.97903904624,5734.779278167666,5844.34898148577,0.9311801859007596,True,350.40000000000003,6.314846158132294,0.2631185899221789,1.1678800458343976,4.329617762636561,2.339790490728041,0.45,16506924.278355831,8438664.195288124,16506924.278355831,8438664.195288124,16506924.278355831,8438664.195288124,3420733.83330941,3316393.907824278,88107.3314504875,55503.95774601204,6873.319067648049,6887612.349397835,656124.2884921748,755899.5375354816,7643511.886933317,1217.840830921736
0.11812354538540155,0.46025791024168095,0.20321402468717942,1.9747170150723319,1.796599452331138,1.9979440982237981,1.2377661237347761,0.7381398493840703,0.3010950774319489,0.15970191694535532,0.6258190005364533,0.39358656023327965,0.36018437549520343,0.4476419586017054,1,0.09725137428279201,8,143.35251721495536,23.626338469511936,165,43.661062457381426,15.88188741379075,2.749110437558519,2.8784672264525146,26.543643869935426,2.5455424869815935,0.08991479800552511,0.15221637382286834,6.743376258377877,25.097597510517204,21.29089140747091,46.798359500025114,4.007206451878063,3.2580705826350655,0.8737038963971675,0.638961124196983,0.5163134729078899,2653.3603805823464,sample_0056,55,5547.360626516943,693.4200783146179,23.027737811620117,15967.895756742108,3898.3458474694694,4041.6983646844246,0.7285804253223955,True,264.0,7.269480494746154,0.3028950206144231,1.1847568266832296,3.1812100593906654,6.091665602562346,0.65,16202631.532977575,9061924.327535447,16202631.532977575,9061924.327535447,16202631.532977575,9061924.327535447,4043373.2894854634,2781377.5354757155,99256.74577063211,37468.213814225564,5705.999125424758,6967181.783671462,320353.447867768,366661.3473841509,7333843.131055613,1322.0418906964699
0.1182871899049493,0.3717545508115775,0.288836096139653,1.2049849277039892,1.649493540281823,0.9544557661216692,1.1809839240512237,0.6813325452340333,0.4483100875712213,0.27179276222578236,0.29131983145012286,0.23522010954868652,0.21742237603654588,0.6095680139476303,1,0.14651134244090086,17,142.95026362595192,29.938941596374598,225,45.88863294855295,15.56241779323382,2.9486827534282156,3.1251760025699817,40.448166276008585,3.7032710319739652,0.15889527161173328,0.12329997874326742,4.3210321595019066,25.79184098784537,20.57398709028373,51.874387851444666,3.387414428218513,3.3133707554846312,0.9109228597113987,0.6632972114269972,0.8993684499639985,2004.0701279006214,sample_0058,57,12140.347324397515,714.1380779057362,53.12799204368969,37940.7221210718,6736.261859184285,6879.212122810237,0.566640470737243,True,360.0,5.490603090138689,0.22877512875577868,1.2977120695247377,2.090598926331618,3.5092738401520966,0.65,22790504.71086548,14796463.812569674,22790504.71086548,14796463.812569674,22790504.71086548,14796463.812569674,6727994.225038273,4465683.107776891,105131.1765850564,90100.9819953892,17182.9107216881,11406092.402117297,895216.0945960305,982757.3049156496,12388849.707032947,1020.4691328835409
0.08764381249259354,0.5057378103808232,0.22963833983451643,0.928881478041825,1.6857906056825098,1.6456977215702686,1.6751419555920417,0.41446918072876676,0.37453327057092667,0.18756982044115467,0.47561340486156783,0.37345644979592596,0.3437620621907116,0.42873881256964336,3,0.12851583002230632,7,119.96905325835559,22.03556716921205,139,40.25306779524717,15.134181496501089,2.659745279554985,3.152691743274355,83.30235017329238,3.3435839391459323,0.1856134228157592,0.0985200200626403,6.777708238666831,25.42501399961608,21.99949183307286,48.61584925217755,3.650495037301973,2.8017084950965425,0.9043198212088631,0.6482100061863,0.6857087700561164,2585.3146863756015,sample_0066,65,4264.380636629636,609.1972338042336,22.068842202920486,13444.27762328129,3062.943836520475,3182.9128897788305,0.746395118305962,True,222.4,7.08305393527562,0.2951272473031508,2.242724628262315,2.529989767466136,5.161348068938015,0.45,12075619.772818321,6561712.81101557,12075619.772818321,6561712.81101557,12075619.772818321,6561712.81101557,3307940.3339617285,2342039.802677424,74722.64658965223,36862.23015654364,6128.068456854653,5767693.081842204,588949.2018436799,651262.0734735121,6418955.155315716,1505.2491093733493
0.0715136546381005,0.3188759445295748,0.2322686999696446,1.0854814077974075,1.2852833093844278,1.5374194826098335,1.9686036071199429,0.569449237947382,0.4273177096240804,0.2234666266851066,0.21676561836652505,0.21973108597740215,0.555132784959385,0.2639825384561796,3,0.14243084424995583,9,98.14715240399772,25.16346265360748,169,46.4128184312498,17.051629720046215,2.7218992667126725,3.0409019683501586,23.539277001951984,3.0998763834955287,0.15102933519458756,0.19425223680275425,5.113278012408964,25.126227181609387,19.29981404179126,48.12451326700618,4.204928098806841,2.7156301071168856,0.9458791839147946,0.6323126304341427,0.5191535929392599,2828.1236093015323,sample_0067,66,7122.727747380671,791.4141941534078,27.368117715151428,21659.516827032174,4252.625188459664,4350.772340863662,0.6108295157657297,True,270.40000000000003,7.748283861100089,0.32284516087917037,1.586082778518709,2.2001791628990035,4.3049411347634,0.45,18403596.76319441,11625427.723752225,18403596.76319441,11625427.723752225,18403596.76319441,11625427.723752225,4376673.35344366,4280931.962451485,103001.63965335433,62443.76884024049,8382.236467062514,8831432.960855803,574125.8364050039,606975.865595031,9438408.826450834,1325.111552933037
0.09753646691216161,0.37857315582832085,0.2736466520393434,1.8645482302842291,1.6814413440148488,1.0949335483150067,1.3449501329750753,0.6191467669983195,0.3057992936115302,0.17402154831492986,0.36378588596733796,0.2522666723703807,0.25963169184601065,0.6161758939669287,1,0.1315465957117355,14,107.62172512262177,29.044716891622475,180,41.384773677821975,13.833523619271805,2.99162923466353,3.0561872669166377,77.55624574897891,3.7606066775157503,0.15652963459900832,0.12478160019383082,6.368913175396061,24.30055194828056,21.438321018010008,52.46623277646619,4.241588799354957,4.170089997519235,0.931694841402435,0.6341503655457114,0.6928940198565214,2969.7556231157455,sample_0073,72,8014.9614181051575,572.4972441503684,42.78662173683293,24495.223030841098,5228.049040492046,5335.670765614667,0.6657138428092508,True,288.0,8.136316775659576,0.33901319898581567,1.445125933465004,3.13011873765262,5.5764147956566985,0.65,23815942.98490239,14423454.525804523,23815942.98490239,14423454.525804523,23815942.98490239,14423454.525804523,5614863.701197113,3458787.3485668083,151595.90771946023,89511.75297163813,13247.240686590605,9328005.951141609,716834.1285167213,769387.246405385,10097393.197546994,1259.8180665895397
0.052210599963753636,0.30497074389080037,0.29381740764848946,0.8018163062240802,1.378434233431917,1.8307541769674365,1.5226211867384896,0.31082475515286795,0.21541645839288695,0.3406602606157577,0.36802643576854377,0.30489264223820306,0.6224495889512922,0.45422482980555456,2,0.11387213121175493,6,105.14097429136825,28.748655954015778,79,37.15066957518938,17.118455510426706,2.170211532959923,3.1228117637908728,83.18088995987351,3.85167483492738,0.0878964371606867,0.1319236260594222,5.207231821364971,24.85663618911943,21.877644617539985,45.04940954559105,4.8975205300833915,3.570859799367187,0.923481779575023,0.628022654719187,0.7026473346760752,2762.039106282472,sample_0078,77,3815.7725058326546,635.9620843054424,18.736870582745237,11915.93926916399,2271.1438203672465,2376.284794658615,0.6227532671369455,True,126.4,7.567230428171156,0.3153012678404648,3.0472469644774147,4.502170832537558,2.7654759436643945,0.55,9925945.61815674,5989039.77490807,9925945.61815674,5989039.77490807,9925945.61815674,5989039.77490807,2026728.7410406687,1677198.2411545317,54880.64541336434,40594.00620420593,6137.1812115731045,3805538.815024344,141691.5254482431,153431.85819372433,3958970.673218068,1037.527962468026
0.0859941774248837,0.5918216754620466,0.2618646946524024,1.8903629841399414,1.6750269203903372,0.948005737189783,1.752012493638132,0.3835010077178188,0.2772619756191671,0.15725874057980155,0.6195310882137578,0.23233890324416193,0.5381999817320251,0.49487611896680916,1,0.11083461314039726,12,118.83496483041853,22.451145244899447,174,36.28677063192757,13.071059576954335,2.776115464725216,3.2715586531680083,16.06349806529301,2.6937023205899253,0.18740278897142823,0.17599588594907895,6.94259487978088,25.593605055645096,21.58397379333607,51.91441414400391,4.791415655149268,2.598162079301439,0.8921494639990574,0.6245511036332175,0.8697614947623683,2444.3810633444145,sample_0083,82,5691.678489422426,474.3065407852021,39.2587038380161,18620.660013120156,3906.499272612504,4025.334237442922,0.707231486269598,True,278.40000000000003,6.696934420121684,0.2790389341717368,2.437555077758239,3.4666972319837646,6.188947021406077,0.65,16584225.603341093,8095887.8031872185,16584225.603341093,8095887.8031872185,16584225.603341093,8095887.8031872185,3461237.095036465,3116005.6825107457,96589.76156541852,37476.4867285771,10564.402218128213,6721873.428059335,817392.8769095219,916206.2074728608,7638079.635532196,1341.9731366989572
0.07019253182941312,0.5747199678391204,0.2148388401409283,1.193677897306255,1.125079371531298,1.386459944647147,1.1135283129670726,0.472547291809943,0.2515428261156062,0.15775997094646277,0.4375961777551194,0.21534690272104068,0.6096909385915736,0.2679483958095023,2,0.14073052527000196,7,94.5975918935528,22.927844690387644,144,48.064550706321086,18.0,2.514778013515447,2.9425058113815754,22.10874429454439,2.7183786437240034,0.15033410403667538,0.15612743113699767,4.475697466679797,25.538699750049823,21.002481862996923,53.63899758397617,3.8506444914326066,3.8599599683755725,0.870606922120467,0.6968151431101874,1.0523036515094237,2938.8711078171013,sample_0095,94,6056.133388996457,865.1619127137795,20.597540679671027,17820.20769162407,3301.609635415821,3396.2072273093736,0.5607880489356507,True,230.4,8.051701665252333,0.3354875693855139,1.94619031011651,3.835466187775164,6.168743560870449,0.55,19972233.732615735,9943001.4708349,19972233.732615735,9943001.4708349,19972233.732615735,9943001.4708349,5186724.917621569,2575933.8315156978,79659.3382512678,48382.23438638086,13181.521658578164,7903881.843433493,568009.274547772,652429.0815013482,8556310.924934842,1412.8339611014878
